HID	Elevation_Mean
45896	553.581749
45897	824.127648
45898	779.342154
45899	541.969145
45900	477.728692
45901	462.889124
45902	495.344644
45903	698.112895
45904	912.697707
45905	749.913318
45906	663.215783
45907	591.803576
45908	457.774006
45909	472.059267
45910	463.406340
45911	513.360640
45912	471.792828
45913	337.199635
45914	211.308281
45915	23.968923
45916	-1084.741325
45917	-960.707544
45918	-1025.867478
45919	-3057.659437
45920	-2518.635286
45921	-3202.363169
45922	-3877.549483
45923	-479.457729
45924	-644.316616
45925	-128.411781
45926	-540.961436
45927	-141.883422
45928	309.676042
45929	-3598.563369
45930	-3024.893728
45931	-2926.611458
45932	-3296.704980
45933	-3646.014528
45934	-3766.728594
45935	-3759.062393
45936	-3772.417258
45937	-3727.960379
45938	-3846.740599
45939	-3740.895501
45940	-4076.315560
45941	-4390.589719
45942	-4384.567866
45943	-4692.396298
45944	-4672.520534
45945	-4547.547299
45946	-4429.033435
45947	-4453.133479
45948	-4523.970362
45949	-4556.760200
45950	-4878.440107
45951	-4611.976744
45952	-4354.527481
45953	-4650.598375
45954	-4551.931671
45955	-4815.303338
45956	-4894.736509
45957	-4837.050236
45958	-4703.475149
45959	-4548.020909
45960	-4312.622605
45961	-4052.140308
45962	-3629.213670
45963	-2689.929435
45964	-131.295176
45965	102.505865
45966	317.690057
45967	309.059864
45968	161.178126
45969	288.884234
45970	437.389734
45971	461.820070
45972	430.471445
45973	404.531003
45974	402.417164
45975	439.074056
45976	504.467925
45977	507.132867
45978	610.774649
45979	655.716506
45980	549.604391
45981	472.221868
45982	438.016199
45983	461.497034
45984	544.417169
45985	831.517162
45986	793.267934
45987	659.154592
45988	589.578018
45989	512.021362
45990	444.665393
45991	470.405836
45992	517.299526
45993	507.613319
45994	294.429719
45995	249.911445
45996	143.532898
45997	-410.110021
45998	-695.514179
45999	-498.446317
46000	-2668.243222
46001	-2500.351781
46002	-2351.995177
46003	-3563.007460
46004	-1039.671597
46005	-524.725175
46006	-367.448587
46007	-316.790262
46008	-257.278106
46009	41.485872
46010	-3239.525302
46011	-2789.508123
46012	-3170.298774
46013	-3400.630032
46014	-3706.514590
46015	-3774.077781
46016	-3799.736822
46017	-3744.551830
46018	-4042.907806
46019	-3436.787291
46020	-3693.887179
46021	-4462.970020
46022	-3825.524885
46023	-4181.531674
46024	-4644.638792
46025	-4633.137960
46026	-4447.212454
46027	-4331.944187
46028	-4442.269369
46029	-4459.776363
46030	-4747.282482
46031	-4615.991504
46032	-4402.561766
46033	-4658.662018
46034	-4670.271568
46035	-4638.889593
46036	-4677.880323
46037	-4859.783435
46038	-4760.740211
46039	-4612.507587
46040	-4457.924928
46041	-4167.999275
46042	-3868.637057
46043	-3070.262900
46044	-1978.226870
46045	-5.824355
46046	198.171665
46047	416.887104
46048	179.325202
46049	208.295839
46050	308.425685
46051	474.992075
46052	517.509871
46053	471.620543
46054	427.301676
46055	435.438140
46056	462.895403
46057	511.726394
46058	523.664238
46059	604.869928
46060	515.041733
46061	479.510079
46062	424.777812
46063	438.120402
46064	486.830028
46065	740.786112
46066	880.648062
46067	675.901868
46068	589.031792
46069	536.392539
46070	480.198561
46071	457.563327
46072	488.021406
46073	579.450673
46074	380.720364
46075	189.045244
46076	266.007037
46077	-7.059803
46078	-788.385181
46079	-80.894534
46080	-250.801558
46081	-2879.053227
46082	-2348.771186
46083	-2969.326467
46084	-3184.711005
46085	-916.081215
46086	-454.351154
46087	-111.393260
46088	-420.592458
46089	-162.227199
46090	422.698733
46091	-3559.671983
46092	-2971.632697
46093	-2866.799633
46094	-3361.213545
46095	-3506.422384
46096	-3808.395424
46097	-3707.377302
46098	-3839.200591
46099	-3929.145284
46100	-4027.592684
46101	-3952.719040
46102	-2630.629969
46103	-4442.944004
46104	-4140.574876
46105	-4684.843174
46106	-4420.449488
46107	-4623.230341
46108	-4299.689022
46109	-4452.095855
46110	-4489.711726
46111	-4435.734130
46112	-4798.749204
46113	-4612.314771
46114	-4293.773321
46115	-4595.411725
46116	-4709.131770
46117	-4665.693698
46118	-4838.228988
46119	-4724.085212
46120	-4644.705309
46121	-4519.568361
46122	-4313.621578
46123	-3974.353309
46124	-3463.098234
46125	-2203.796048
46126	-855.809101
46127	69.982400
46128	339.602850
46129	373.095835
46130	147.236576
46131	182.703279
46132	415.099034
46133	582.431359
46134	487.767835
46135	488.265142
46136	414.050721
46137	457.104773
46138	480.963732
46139	529.787323
46140	552.842723
46141	530.259973
46142	481.918450
46143	429.971438
46144	415.718621
46145	447.818131
46146	654.976095
46147	790.680507
46148	797.098647
46149	609.774314
46150	533.099187
46151	498.326088
46152	509.488724
46153	447.917476
46154	601.232569
46155	561.050859
46156	243.288600
46157	297.571619
46158	117.014950
46159	-396.037093
46160	-116.828614
46161	142.729615
46162	-811.068149
46163	-2300.698235
46164	-2386.547625
46165	-3183.785646
46166	-724.063141
46167	-832.152374
46168	-173.320438
46169	-614.618245
46170	71.532836
46171	139.063847
46172	-3569.709220
46173	-3126.021308
46174	-2694.496246
46175	-3149.777342
46176	-3429.060061
46177	-3732.631021
46178	-3956.737773
46179	-3955.435722
46180	-3336.919573
46181	-4059.442606
46182	-3874.236145
46183	-3682.269581
46184	-2704.365555
46185	-4174.224391
46186	-4807.008235
46187	-4241.275153
46188	-4219.764564
46189	-4472.788437
46190	-4320.315980
46191	-4399.579380
46192	-4295.976084
46193	-4464.238800
46194	-4664.872986
46195	-4489.955562
46196	-4279.459366
46197	-4607.406331
46198	-4510.964575
46199	-4788.973358
46200	-4769.724993
46201	-4663.745916
46202	-4524.135575
46203	-4413.041753
46204	-4136.529419
46205	-3731.241897
46206	-2689.207553
46207	-1456.910008
46208	-16.526026
46209	200.253835
46210	507.928926
46211	197.530341
46212	124.179013
46213	290.681445
46214	546.998310
46215	626.230654
46216	524.682364
46217	455.391382
46218	443.915161
46219	492.170490
46220	478.876647
46221	520.321869
46222	530.548750
46223	472.321355
46224	424.759250
46225	403.636114
46226	424.932998
46227	497.011629
46228	685.797721
46229	850.427259
46230	718.752549
46231	550.882325
46232	523.017260
46233	553.378946
46234	483.964916
46235	504.849216
46236	751.898631
46237	391.406009
46238	265.619093
46239	238.473738
46240	-12.268844
46241	-258.602311
46242	88.899017
46243	410.899962
46244	-1776.654316
46245	-1974.318929
46246	-2794.395348
46247	-2395.095896
46248	-880.601396
46249	-318.158356
46250	-37.798974
46251	-628.781585
46252	55.599632
46253	-3560.035268
46254	-2760.241401
46255	-2745.734955
46256	-3404.875143
46257	-3522.818620
46258	-3800.736661
46259	-3499.191675
46260	-3818.851539
46261	-4084.379720
46262	-4210.781504
46263	-3869.882169
46264	-2548.805845
46265	-3266.605318
46266	-4483.038325
46267	-4761.886761
46268	-4664.543060
46269	-4494.404498
46270	-4475.351065
46271	-4329.556011
46272	-4506.993262
46273	-4366.549632
46274	-4336.822605
46275	-4671.592921
46276	-4237.970279
46277	-4319.401756
46278	-4631.278251
46279	-4513.581372
46280	-4642.172102
46281	-4650.288273
46282	-4526.558033
46283	-4485.785114
46284	-4305.386519
46285	-3908.660754
46286	-3249.664468
46287	-1874.482000
46288	-700.527238
46289	36.882496
46290	343.990697
46291	378.601421
46292	96.225563
46293	200.384870
46294	446.071151
46295	661.005486
46296	588.033775
46297	519.490165
46298	452.969982
46299	462.224731
46300	493.823759
46301	465.116699
46302	486.119964
46303	463.181231
46304	432.334477
46305	406.465360
46306	411.055004
46307	448.443987
46308	661.017175
46309	645.215345
46310	756.740768
46311	662.121364
46312	532.824457
46313	603.982268
46314	581.757464
46315	476.505935
46316	671.649430
46317	677.165375
46318	239.727109
46319	214.309918
46320	97.031536
46321	-56.404612
46322	19.408331
46323	310.542020
46324	394.509397
46325	-2056.523959
46326	-2232.460995
46327	-2861.932716
46328	342.217030
46329	-987.867515
46330	-120.007611
46331	-338.448910
46332	-20.103064
46333	269.916868
46334	-3835.394361
46335	-3105.226424
46336	-2764.784075
46337	-3190.645854
46338	-3466.299100
46339	-3601.643391
46340	-3889.891452
46341	-3775.365030
46342	-4011.253782
46343	-4180.432302
46344	-3977.356184
46345	-3952.534336
46346	-3098.983729
46347	-4251.747457
46348	-4623.599161
46349	-4698.342200
46350	-4614.073328
46351	-4556.549551
46352	-4203.666207
46353	-4341.667041
46354	-4193.703863
46355	-4208.882531
46356	-4321.355170
46357	-4378.461431
46358	-3832.667004
46359	-4471.858877
46360	-4411.342148
46361	-4769.645634
46362	-4598.485565
46363	-4508.488364
46364	-4319.112612
46365	-4361.095538
46366	-4075.605492
46367	-3700.096381
46368	-2350.112435
46369	-1034.619423
46370	-13.958172
46371	118.609747
46372	405.721816
46373	253.743815
46374	130.019448
46375	320.600861
46376	619.305833
46377	657.705104
46378	557.065467
46379	472.194838
46380	461.448341
46381	482.739700
46382	461.734549
46383	452.639268
46384	454.339924
46385	431.130886
46386	414.370667
46387	402.986906
46388	426.609595
46389	489.434624
46390	746.452414
46391	674.038068
46392	705.596511
46393	587.151603
46394	565.771739
46395	604.965282
46396	570.245025
46397	508.485367
46398	846.346389
46399	411.359061
46400	235.546443
46401	113.226979
46402	14.100792
46403	24.717618
46404	106.822994
46405	314.930515
46406	101.843705
46407	-1656.875592
46408	-2618.871459
46409	-1043.297047
46410	-785.966609
46411	-559.574292
46412	-244.596828
46413	-178.950329
46414	334.920337
46415	-3780.828956
46416	-3464.645266
46417	-2789.276988
46418	-3090.383467
46419	-3355.297802
46420	-3607.193049
46421	-3816.337528
46422	-3889.610164
46423	-3969.047644
46424	-4158.812995
46425	-4060.721427
46426	-3920.742985
46427	-4115.164480
46428	-3988.008402
46429	-4728.200042
46430	-4931.939940
46431	-5005.111028
46432	-4605.426754
46433	-4483.719379
46434	-4022.858888
46435	-4097.844679
46436	-4242.480629
46437	-4105.587254
46438	-4365.434968
46439	-4292.514946
46440	-4016.215040
46441	-4407.992773
46442	-4595.891004
46443	-4454.188030
46444	-4599.097526
46445	-4397.503736
46446	-4381.549928
46447	-4213.935181
46448	-3891.499696
46449	-2899.545534
46450	-1291.042455
46451	-143.702608
46452	28.936754
46453	215.128402
46454	438.263159
46455	100.965557
46456	286.873748
46457	500.203042
46458	645.494081
46459	568.092948
46460	481.250860
46461	428.406489
46462	469.511568
46463	477.777714
46464	444.767043
46465	430.057158
46466	427.024476
46467	413.434562
46468	417.996701
46469	411.373818
46470	446.944057
46471	659.931442
46472	542.742309
46473	627.769474
46474	601.049380
46475	564.139434
46476	543.287238
46477	544.557084
46478	544.044086
46479	682.254250
46480	560.932504
46481	259.347101
46482	100.291108
46483	69.722900
46484	24.480531
46485	74.130265
46486	141.609354
46487	470.617468
46488	-1087.631256
46489	-1795.850845
46490	-2489.296337
46491	-145.786849
46492	-1514.354058
46493	-400.629343
46494	-239.959654
46495	82.057979
46496	-3876.428809
46497	-2803.750097
46498	-3026.551682
46499	-3301.046778
46500	-3417.684457
46501	-3635.694996
46502	-3869.097791
46503	-3992.098219
46504	-4263.355146
46505	-4220.538291
46506	-3963.893155
46507	-3970.192083
46508	-4148.158185
46509	-4363.898822
46510	-4956.144762
46511	-4973.632850
46512	-4944.053380
46513	-4899.194499
46514	-4347.666868
46515	-4261.139836
46516	-4172.600003
46517	-3944.116766
46518	-3863.558640
46519	-4685.809810
46520	-4251.162676
46521	-3600.152016
46522	-4017.914069
46523	-4477.328599
46524	-4164.418323
46525	-4445.470000
46526	-4384.095831
46527	-4260.006800
46528	-3951.102980
46529	-3721.900528
46530	-1818.841202
46531	-424.160447
46532	4.514217
46533	93.776202
46534	288.347598
46535	294.587191
46536	159.149996
46537	483.846101
46538	623.680328
46539	656.412424
46540	484.242711
46541	405.147376
46542	409.869838
46543	464.621065
46544	462.380473
46545	431.161482
46546	414.086152
46547	413.216766
46548	419.888393
46549	422.798212
46550	417.416896
46551	499.590725
46552	567.924517
46553	530.177444
46554	593.569278
46555	719.960709
46556	632.100476
46557	511.870366
46558	486.475352
46559	558.583409
46560	591.348493
46561	326.997355
46562	178.694921
46563	121.271228
46564	9.895817
46565	44.839664
46566	94.600326
46567	159.252280
46568	326.234965
46569	-1844.274558
46570	-1874.759925
46571	-2111.958417
46572	54.274776
46573	-1000.770916
46574	-397.564854
46575	-27.144148
46576	436.199391
46577	-3828.159695
46578	-3149.662804
46579	-3169.161240
46580	-3448.738654
46581	-3496.019432
46582	-3621.454005
46583	-3528.225428
46584	-3959.199227
46585	-3900.437941
46586	-3007.397746
46587	-4134.449616
46588	-4157.712897
46589	-4052.306151
46590	-4350.788265
46591	-4791.168777
46592	-4712.482972
46593	-5089.782567
46594	-4926.753692
46595	-4843.303433
46596	-4367.750787
46597	-4234.897262
46598	-3753.788516
46599	-3582.129314
46600	-3809.646417
46601	-4693.996528
46602	-4005.784864
46603	-4342.396145
46604	-4233.192631
46605	-4232.638390
46606	-4157.369100
46607	-4411.592996
46608	-4283.233001
46609	-4145.430526
46610	-3803.704474
46611	-2849.051716
46612	-804.904609
46613	-25.519449
46614	20.648498
46615	172.553348
46616	253.060772
46617	124.537195
46618	322.278853
46619	599.560606
46620	646.384409
46621	558.959750
46622	427.635690
46623	381.011093
46624	421.231841
46625	498.340952
46626	440.707859
46627	413.084321
46628	413.220420
46629	408.677539
46630	434.047343
46631	423.688538
46632	479.508532
46633	553.364877
46634	496.581895
46635	531.513850
46636	867.390334
46637	660.236510
46638	598.510647
46639	455.264274
46640	508.076494
46641	479.007902
46642	370.443594
46643	262.401647
46644	189.846543
46645	59.761320
46646	20.329122
46647	65.801050
46648	142.772354
46649	195.880272
46650	-296.862741
46651	-1891.351923
46652	-2247.111330
46653	-944.454185
46654	-683.918311
46655	-497.651868
46656	-100.560146
46657	320.451453
46658	-3479.826559
46659	-3486.602448
46660	-3249.323583
46661	-3422.978323
46662	-3619.165677
46663	-3598.087235
46664	-3632.404588
46665	-3799.628817
46666	-3948.142477
46667	-4020.369521
46668	-3859.609446
46669	-4066.296662
46670	-4141.345466
46671	-4242.183910
46672	-4623.846896
46673	-5031.995458
46674	-5056.908582
46675	-5032.555466
46676	-5098.485571
46677	-4771.321135
46678	-4508.001845
46679	-4319.223431
46680	-4037.684538
46681	-3749.087009
46682	-4548.151946
46683	-4626.279989
46684	-4276.718623
46685	-4362.488212
46686	-4418.763358
46687	-4473.632006
46688	-4413.585068
46689	-4293.700635
46690	-4161.737162
46691	-3976.194120
46692	-3544.706044
46693	-1462.994983
46694	-98.321050
46695	7.441070
46696	106.372067
46697	155.999546
46698	153.684468
46699	252.204634
46700	602.651225
46701	724.221092
46702	690.920450
46703	470.950133
46704	380.311611
46705	371.587198
46706	410.751157
46707	458.561086
46708	424.167031
46709	422.806811
46710	407.673465
46711	420.531244
46712	435.801954
46713	457.088130
46714	475.199552
46715	459.569907
46716	510.280959
46717	762.834354
46718	778.064506
46719	636.156740
46720	474.563329
46721	451.674202
46722	431.744588
46723	373.942548
46724	281.808788
46725	207.588917
46726	129.633818
46727	28.679963
46728	8.949299
46729	108.602750
46730	149.351918
46731	91.983811
46732	-1837.649851
46733	-1905.506830
46734	-2144.470191
46735	215.124268
46736	-1361.175617
46737	-446.684844
46738	145.608312
46739	-2825.295561
46740	-3270.723879
46741	-3454.201913
46742	-3614.554683
46743	-3766.299327
46744	-3743.495393
46745	-3784.642712
46746	-3970.449644
46747	-3927.463264
46748	-3999.665341
46749	-4048.657096
46750	-3864.995552
46751	-4160.318469
46752	-4488.225715
46753	-4857.120672
46754	-4979.793974
46755	-5022.163953
46756	-4942.158330
46757	-4933.106635
46758	-4877.732302
46759	-4487.570772
46760	-3271.805410
46761	-4198.090007
46762	-4238.571527
46763	-4721.234753
46764	-4334.858240
46765	-4365.249620
46766	-4521.396355
46767	-4398.321932
46768	-4384.033964
46769	-4311.282600
46770	-4187.226220
46771	-4041.378069
46772	-3747.290517
46773	-2952.737948
46774	-447.810783
46775	7.404649
46776	24.836885
46777	206.163273
46778	135.591240
46779	145.526750
46780	404.941758
46781	712.262531
46782	755.393092
46783	597.694605
46784	407.328577
46785	363.088446
46786	370.483061
46787	428.648452
46788	420.996910
46789	408.854138
46790	429.647351
46791	412.389373
46792	438.976710
46793	451.586277
46794	460.149622
46795	468.540547
46796	484.485007
46797	636.377226
46798	877.510193
46799	643.267781
46800	538.612517
46801	432.344697
46802	418.399832
46803	321.803989
46804	303.422634
46805	240.871396
46806	192.818041
46807	92.119570
46808	-1.009879
46809	75.699318
46810	130.304912
46811	172.201038
46812	-631.201157
46813	-2045.339956
46814	-2626.396346
46815	-1099.003299
46816	-401.160571
46817	-1242.423370
46818	-271.246589
46819	798.119695
46820	-3714.522395
46821	-3018.222011
46822	-3466.928677
46823	-3460.105833
46824	-3819.982758
46825	-3877.168421
46826	-3896.502312
46827	-3878.697079
46828	-3882.251017
46829	-3966.397077
46830	-4083.554135
46831	-4074.386881
46832	-4163.011171
46833	-4156.439886
46834	-4065.543128
46835	-4860.754429
46836	-5132.558881
46837	-5090.859746
46838	-5046.129387
46839	-5080.868444
46840	-4823.743028
46841	-4321.407709
46842	-3268.979323
46843	-4351.967245
46844	-4730.449515
46845	-4763.254923
